Bodenbearbeitung_ID,Versuchsjahr,Termin,Parzelle_ID,Tiefe,Technik_ID,Bodenbearbeitung_Massnahme_ID,Bemerkungen_ID
1553,1994,19940422,17,,7,13,
1554,1994,19940422,18,,7,13,
1555,1994,19940422,19,,7,13,
1556,1994,19940422,20,,7,13,
1557,1994,19940422,21,,7,13,
1558,1994,19940422,22,,7,13,
1559,1994,19940422,23,,7,13,
1560,1994,19940422,24,,7,13,
1561,1994,19940422,25,,7,13,
1562,1994,19940422,26,,7,13,
1563,1994,19940422,27,,7,13,
1564,1994,19940422,28,,7,13,
1565,1994,19940422,29,,7,13,
1566,1994,19940422,30,,7,13,
1567,1994,19940422,31,,7,13,
1568,1994,19940422,32,,7,13,
1569,1994,19940422,33,,7,13,
1570,1994,19940422,34,,7,13,
1571,1994,19940422,35,,7,13,
1572,1994,19940422,36,,7,13,
1573,1994,19940422,37,,7,13,
1574,1994,19940422,38,,7,13,
1575,1994,19940422,39,,7,13,
1576,1994,19940422,40,,7,13,
1577,1994,19940422,41,,7,13,
1578,1994,19940422,42,,7,13,
1579,1994,19940422,43,,7,13,
1580,1994,19940422,44,,7,13,
1581,1994,19940422,45,,7,13,
1582,1994,19940422,46,,7,13,
1583,1994,19940422,47,,7,13,
1584,1994,19940422,48,,7,13,
1585,1994,19940422,49,,7,13,
1586,1994,19940422,50,,7,13,
1587,1994,19940422,51,,7,13,
1588,1994,19940422,52,,7,13,
1589,1994,19940422,53,,7,13,
1590,1994,19940422,54,,7,13,
1591,1994,19940422,55,,7,13,
1592,1994,19940422,56,,7,13,
1593,1994,19940422,57,,7,13,
1594,1994,19940422,58,,7,13,
1595,1994,19940422,59,,7,13,
1596,1994,19940422,60,,7,13,
1597,1994,19940422,61,,7,13,
1598,1994,19940422,62,,7,13,
1599,1994,19940422,63,,7,13,
1600,1994,19940422,64,,7,13,
1601,1994,19940427,1,,6,7,
1602,1994,19940427,2,,6,7,
1603,1994,19940427,3,,6,7,
1604,1994,19940427,4,,6,7,
1605,1994,19940427,5,,6,7,
1606,1994,19940427,6,,6,7,
1607,1994,19940427,7,,6,7,
1608,1994,19940427,8,,6,7,
1609,1994,19940427,9,,6,7,
1610,1994,19940427,10,,6,7,
1611,1994,19940427,11,,6,7,
1612,1994,19940427,12,,6,7,
1613,1994,19940427,13,,6,7,
1614,1994,19940427,14,,6,7,
1615,1994,19940427,15,,6,7,
1616,1994,19940427,16,,6,7,
1617,1994,19940427,17,,6,7,
1618,1994,19940427,18,,6,7,
1619,1994,19940427,19,,6,7,
1620,1994,19940427,20,,6,7,
1621,1994,19940427,21,,6,7,
1622,1994,19940427,22,,6,7,
1623,1994,19940427,23,,6,7,
1624,1994,19940427,24,,6,7,
1625,1994,19940427,25,,6,7,
1626,1994,19940427,26,,6,7,
1627,1994,19940427,27,,6,7,
1628,1994,19940427,28,,6,7,
1629,1994,19940427,29,,6,7,
1630,1994,19940427,30,,6,7,
1631,1994,19940427,31,,6,7,
1632,1994,19940427,32,,6,7,
1633,1994,19940427,33,,6,7,
1634,1994,19940427,34,,6,7,
1635,1994,19940427,35,,6,7,
1636,1994,19940427,36,,6,7,
1637,1994,19940427,37,,6,7,
1638,1994,19940427,38,,6,7,
1639,1994,19940427,39,,6,7,
1640,1994,19940427,40,,6,7,
1641,1994,19940427,41,,6,7,
1642,1994,19940427,42,,6,7,
1643,1994,19940427,43,,6,7,
1644,1994,19940427,44,,6,7,
1645,1994,19940427,45,,6,7,
1646,1994,19940427,46,,6,7,
1647,1994,19940427,47,,6,7,
1648,1994,19940427,48,,6,7,
1649,1994,19940427,49,,6,7,
1650,1994,19940427,50,,6,7,
1651,1994,19940427,51,,6,7,
1652,1994,19940427,52,,6,7,
1653,1994,19940427,53,,6,7,
1654,1994,19940427,54,,6,7,
1655,1994,19940427,55,,6,7,
1656,1994,19940427,56,,6,7,
1657,1994,19940427,57,,6,7,
1658,1994,19940427,58,,6,7,
1659,1994,19940427,59,,6,7,
1660,1994,19940427,60,,6,7,
1661,1994,19940427,61,,6,7,
1662,1994,19940427,62,,6,7,
1663,1994,19940427,63,,6,7,
1664,1994,19940427,64,,6,7,
1665,1995,19941024,1,25,2,8,
1666,1995,19941024,2,25,2,8,
1667,1995,19941024,3,25,2,8,
1668,1995,19941024,4,25,2,8,
1669,1995,19941024,5,25,2,8,
1670,1995,19941024,6,25,2,8,
1671,1995,19941024,7,25,2,8,
1672,1995,19941024,8,25,2,8,
1673,1995,19941024,9,25,2,8,
1674,1995,19941024,10,25,2,8,
1675,1995,19941024,11,25,2,8,
1676,1995,19941024,12,25,2,8,
1677,1995,19941024,13,25,2,8,
1678,1995,19941024,14,25,2,8,
1679,1995,19941024,15,25,2,8,
1680,1995,19941024,16,25,2,8,
1681,1995,19941024,17,25,2,8,
1682,1995,19941024,18,25,2,8,
1683,1995,19941024,19,25,2,8,
1684,1995,19941024,20,25,2,8,
1685,1995,19941024,21,25,2,8,
1686,1995,19941024,22,25,2,8,
1687,1995,19941024,23,25,2,8,
1688,1995,19941024,24,25,2,8,
1689,1995,19941024,25,25,2,8,
1690,1995,19941024,26,25,2,8,
1691,1995,19941024,27,25,2,8,
1692,1995,19941024,28,25,2,8,
1693,1995,19941024,29,25,2,8,
1694,1995,19941024,30,25,2,8,
1695,1995,19941024,31,25,2,8,
1696,1995,19941024,32,25,2,8,
1697,1995,19941024,33,25,2,8,
1698,1995,19941024,34,25,2,8,
1699,1995,19941024,35,25,2,8,
1700,1995,19941024,36,25,2,8,
1701,1995,19941024,37,25,2,8,
1702,1995,19941024,38,25,2,8,
1703,1995,19941024,39,25,2,8,
1704,1995,19941024,40,25,2,8,
1705,1995,19941024,41,25,2,8,
1706,1995,19941024,42,25,2,8,
1707,1995,19941024,43,25,2,8,
1708,1995,19941024,44,25,2,8,
1709,1995,19941024,45,25,2,8,
1710,1995,19941024,46,25,2,8,
1711,1995,19941024,47,25,2,8,
1712,1995,19941024,48,25,2,8,
1713,1995,19941024,49,25,2,8,
1714,1995,19941024,50,25,2,8,
1715,1995,19941024,51,25,2,8,
1716,1995,19941024,52,25,2,8,
1717,1995,19941024,53,25,2,8,
1718,1995,19941024,54,25,2,8,
1719,1995,19941024,55,25,2,8,
1720,1995,19941024,56,25,2,8,
1721,1995,19941024,57,25,2,8,
1722,1995,19941024,58,25,2,8,
1723,1995,19941024,59,25,2,8,
1724,1995,19941024,60,25,2,8,
1725,1995,19941024,61,25,2,8,
1726,1995,19941024,62,25,2,8,
1727,1995,19941024,63,25,2,8,
1728,1995,19941024,64,25,2,8,
1729,1995,19941025,1,,7,3,
1730,1995,19941025,2,,7,3,
1731,1995,19941025,3,,7,3,
1732,1995,19941025,4,,7,3,
1733,1995,19941025,5,,7,3,
1734,1995,19941025,6,,7,3,
1735,1995,19941025,7,,7,3,
1736,1995,19941025,8,,7,3,
1737,1995,19941025,9,,7,3,
1738,1995,19941025,10,,7,3,
1739,1995,19941025,11,,7,3,
1740,1995,19941025,12,,7,3,
1741,1995,19941025,13,,7,3,
1742,1995,19941025,14,,7,3,
1743,1995,19941025,15,,7,3,
1744,1995,19941025,16,,7,3,
1745,1995,19941025,17,,7,3,
1746,1995,19941025,18,,7,3,
1747,1995,19941025,19,,7,3,
1748,1995,19941025,20,,7,3,
1749,1995,19941025,21,,7,3,
1750,1995,19941025,22,,7,3,
1751,1995,19941025,23,,7,3,
1752,1995,19941025,24,,7,3,
1753,1995,19941025,25,,7,3,
1754,1995,19941025,26,,7,3,
1755,1995,19941025,27,,7,3,
1756,1995,19941025,28,,7,3,
1757,1995,19941025,29,,7,3,
1758,1995,19941025,30,,7,3,
1759,1995,19941025,31,,7,3,
1760,1995,19941025,32,,7,3,
1761,1995,19941025,33,,7,3,
1762,1995,19941025,34,,7,3,
1763,1995,19941025,35,,7,3,
1764,1995,19941025,36,,7,3,
1765,1995,19941025,37,,7,3,
1766,1995,19941025,38,,7,3,
1767,1995,19941025,39,,7,3,
1768,1995,19941025,40,,7,3,
1769,1995,19941025,41,,7,3,
1770,1995,19941025,42,,7,3,
1771,1995,19941025,43,,7,3,
1772,1995,19941025,44,,7,3,
1773,1995,19941025,45,,7,3,
1774,1995,19941025,46,,7,3,
1775,1995,19941025,47,,7,3,
1776,1995,19941025,48,,7,3,
1777,1995,19941025,49,,7,3,
1778,1995,19941025,50,,7,3,
1779,1995,19941025,51,,7,3,
1780,1995,19941025,52,,7,3,
1781,1995,19941025,53,,7,3,
1782,1995,19941025,54,,7,3,
1783,1995,19941025,55,,7,3,
1784,1995,19941025,56,,7,3,
1785,1995,19941025,57,,7,3,
1786,1995,19941025,58,,7,3,
1787,1995,19941025,59,,7,3,
1788,1995,19941025,60,,7,3,
1789,1995,19941025,61,,7,3,
1790,1995,19941025,62,,7,3,
1791,1995,19941025,63,,7,3,
1792,1995,19941025,64,,7,3,
1793,1996,19950815,1,,1,12,
1794,1996,19950815,2,,1,12,
1795,1996,19950815,3,,1,12,
1796,1996,19950815,4,,1,12,
1797,1996,19950815,5,,1,12,
1798,1996,19950815,6,,1,12,
1799,1996,19950815,7,,1,12,
1800,1996,19950815,8,,1,12,
1801,1996,19950815,9,,1,12,
1802,1996,19950815,10,,1,12,
1803,1996,19950815,11,,1,12,
1804,1996,19950815,12,,1,12,
1805,1996,19950815,13,,1,12,
1806,1996,19950815,14,,1,12,
1807,1996,19950815,15,,1,12,
1808,1996,19950815,16,,1,12,
1809,1996,19950815,17,,1,12,
1810,1996,19950815,18,,1,12,
1811,1996,19950815,19,,1,12,
1812,1996,19950815,20,,1,12,
1813,1996,19950815,21,,1,12,
1814,1996,19950815,22,,1,12,
1815,1996,19950815,23,,1,12,
1816,1996,19950815,24,,1,12,
1817,1996,19950815,25,,1,12,
1818,1996,19950815,26,,1,12,
1819,1996,19950815,27,,1,12,
1820,1996,19950815,28,,1,12,
1821,1996,19950815,29,,1,12,
1822,1996,19950815,30,,1,12,
1823,1996,19950815,31,,1,12,
1824,1996,19950815,32,,1,12,
1825,1996,19950815,33,,1,12,
1826,1996,19950815,34,,1,12,
1827,1996,19950815,35,,1,12,
1828,1996,19950815,36,,1,12,
1829,1996,19950815,37,,1,12,
1830,1996,19950815,38,,1,12,
1831,1996,19950815,39,,1,12,
1832,1996,19950815,40,,1,12,
1833,1996,19950815,41,,1,12,
1834,1996,19950815,42,,1,12,
1835,1996,19950815,43,,1,12,
1836,1996,19950815,44,,1,12,
1837,1996,19950815,45,,1,12,
1838,1996,19950815,46,,1,12,
1839,1996,19950815,47,,1,12,
1840,1996,19950815,48,,1,12,
1841,1996,19950815,49,,1,12,
1842,1996,19950815,50,,1,12,
1843,1996,19950815,51,,1,12,
1844,1996,19950815,52,,1,12,
1845,1996,19950815,53,,1,12,
1846,1996,19950815,54,,1,12,
1847,1996,19950815,55,,1,12,
1848,1996,19950815,56,,1,12,
1849,1996,19950815,57,,1,12,
1850,1996,19950815,58,,1,12,
1851,1996,19950815,59,,1,12,
1852,1996,19950815,60,,1,12,
1853,1996,19950815,61,,1,12,
1854,1996,19950815,62,,1,12,
1855,1996,19950815,63,,1,12,
1856,1996,19950815,64,,1,12,
1857,1996,19950912,1,20,2,8,
1858,1996,19950912,2,20,2,8,
1859,1996,19950912,3,20,2,8,
1860,1996,19950912,4,20,2,8,
1861,1996,19950912,5,20,2,8,
1862,1996,19950912,6,20,2,8,
1863,1996,19950912,7,20,2,8,
1864,1996,19950912,8,20,2,8,
1865,1996,19950912,9,20,2,8,
1866,1996,19950912,10,20,2,8,
1867,1996,19950912,11,20,2,8,
1868,1996,19950912,12,20,2,8,
1869,1996,19950912,13,20,2,8,
1870,1996,19950912,14,20,2,8,
1871,1996,19950912,15,20,2,8,
1872,1996,19950912,16,20,2,8,
1873,1996,19950912,17,20,2,8,
1874,1996,19950912,18,20,2,8,
1875,1996,19950912,19,20,2,8,
1876,1996,19950912,20,20,2,8,
1877,1996,19950912,21,20,2,8,
1878,1996,19950912,22,20,2,8,
1879,1996,19950912,23,20,2,8,
1880,1996,19950912,24,20,2,8,
1881,1996,19950912,25,20,2,8,
1882,1996,19950912,26,20,2,8,
1883,1996,19950912,27,20,2,8,
1884,1996,19950912,28,20,2,8,
1885,1996,19950912,29,20,2,8,
1886,1996,19950912,30,20,2,8,
1887,1996,19950912,31,20,2,8,
1888,1996,19950912,32,20,2,8,
1889,1996,19950912,33,20,2,8,
1890,1996,19950912,34,20,2,8,
1891,1996,19950912,35,20,2,8,
1892,1996,19950912,36,20,2,8,
1893,1996,19950912,37,20,2,8,
1894,1996,19950912,38,20,2,8,
1895,1996,19950912,39,20,2,8,
1896,1996,19950912,40,20,2,8,
1897,1996,19950912,41,20,2,8,
1898,1996,19950912,42,20,2,8,
1899,1996,19950912,43,20,2,8,
1900,1996,19950912,44,20,2,8,
1901,1996,19950912,45,20,2,8,
1902,1996,19950912,46,20,2,8,
1903,1996,19950912,47,20,2,8,
1904,1996,19950912,48,20,2,8,
1905,1996,19950912,49,20,2,8,
1906,1996,19950912,50,20,2,8,
1907,1996,19950912,51,20,2,8,
1908,1996,19950912,52,20,2,8,
1909,1996,19950912,53,20,2,8,
1910,1996,19950912,54,20,2,8,
1911,1996,19950912,55,20,2,8,
1912,1996,19950912,56,20,2,8,
1913,1996,19950912,57,20,2,8,
1914,1996,19950912,58,20,2,8,
1915,1996,19950912,59,20,2,8,
1916,1996,19950912,60,20,2,8,
1917,1996,19950912,61,20,2,8,
1918,1996,19950912,62,20,2,8,
1919,1996,19950912,63,20,2,8,
1920,1996,19950912,64,20,2,8,
1921,1997,19960809,1,,1,12,
1922,1997,19960809,2,,1,12,
1923,1997,19960809,3,,1,12,
1924,1997,19960809,4,,1,12,
1925,1997,19960809,5,,1,12,
1926,1997,19960809,6,,1,12,
1927,1997,19960809,7,,1,12,
1928,1997,19960809,8,,1,12,
1929,1997,19960809,9,,1,12,
1930,1997,19960809,10,,1,12,
1931,1997,19960809,11,,1,12,
1932,1997,19960809,12,,1,12,
1933,1997,19960809,13,,1,12,
1934,1997,19960809,14,,1,12,
1935,1997,19960809,15,,1,12,
1936,1997,19960809,16,,1,12,
1937,1997,19960809,17,,1,12,
1938,1997,19960809,18,,1,12,
1939,1997,19960809,19,,1,12,
1940,1997,19960809,20,,1,12,
1941,1997,19960809,21,,1,12,
1942,1997,19960809,22,,1,12,
1943,1997,19960809,23,,1,12,
1944,1997,19960809,24,,1,12,
1945,1997,19960809,25,,1,12,
1946,1997,19960809,26,,1,12,
1947,1997,19960809,27,,1,12,
1948,1997,19960809,28,,1,12,
1949,1997,19960809,29,,1,12,
1950,1997,19960809,30,,1,12,
1951,1997,19960809,31,,1,12,
1952,1997,19960809,32,,1,12,
1953,1997,19960809,33,,1,12,
1954,1997,19960809,34,,1,12,
1955,1997,19960809,35,,1,12,
1956,1997,19960809,36,,1,12,
1957,1997,19960809,37,,1,12,
1958,1997,19960809,38,,1,12,
1959,1997,19960809,39,,1,12,
1960,1997,19960809,40,,1,12,
1961,1997,19960809,41,,1,12,
1962,1997,19960809,42,,1,12,
1963,1997,19960809,43,,1,12,
1964,1997,19960809,44,,1,12,
1965,1997,19960809,45,,1,12,
1966,1997,19960809,46,,1,12,
1967,1997,19960809,47,,1,12,
1968,1997,19960809,48,,1,12,
1969,1997,19960809,49,,1,12,
1970,1997,19960809,50,,1,12,
1971,1997,19960809,51,,1,12,
1972,1997,19960809,52,,1,12,
1973,1997,19960809,53,,1,12,
1974,1997,19960809,54,,1,12,
1975,1997,19960809,55,,1,12,
1976,1997,19960809,56,,1,12,
1977,1997,19960809,57,,1,12,
1978,1997,19960809,58,,1,12,
1979,1997,19960809,59,,1,12,
1980,1997,19960809,60,,1,12,
1981,1997,19960809,61,,1,12,
1982,1997,19960809,62,,1,12,
1983,1997,19960809,63,,1,12,
1984,1997,19960809,64,,1,12,
1985,1997,19960809,1,,4,11,
1986,1997,19960809,2,,4,11,
1987,1997,19960809,3,,4,11,
1988,1997,19960809,4,,4,11,
1989,1997,19960809,5,,4,11,
1990,1997,19960809,6,,4,11,
1991,1997,19960809,7,,4,11,
1992,1997,19960809,8,,4,11,
1993,1997,19960809,9,,4,11,
1994,1997,19960809,10,,4,11,
1995,1997,19960809,11,,4,11,
1996,1997,19960809,12,,4,11,
1997,1997,19960809,13,,4,11,
1998,1997,19960809,14,,4,11,
1999,1997,19960809,15,,4,11,
2000,1997,19960809,16,,4,11,
2001,1997,19960809,17,,4,11,
2002,1997,19960809,18,,4,11,
2003,1997,19960809,19,,4,11,
2004,1997,19960809,20,,4,11,
2005,1997,19960809,21,,4,11,
2006,1997,19960809,22,,4,11,
2007,1997,19960809,23,,4,11,
2008,1997,19960809,24,,4,11,
2009,1997,19960809,25,,4,11,
2010,1997,19960809,26,,4,11,
2011,1997,19960809,27,,4,11,
2012,1997,19960809,28,,4,11,
2013,1997,19960809,29,,4,11,
2014,1997,19960809,30,,4,11,
2015,1997,19960809,31,,4,11,
2016,1997,19960809,32,,4,11,
2017,1997,19960809,33,,4,11,
2018,1997,19960809,34,,4,11,
2019,1997,19960809,35,,4,11,
2020,1997,19960809,36,,4,11,
2021,1997,19960809,37,,4,11,
2022,1997,19960809,38,,4,11,
2023,1997,19960809,39,,4,11,
2024,1997,19960809,40,,4,11,
2025,1997,19960809,41,,4,11,
2026,1997,19960809,42,,4,11,
2027,1997,19960809,43,,4,11,
2028,1997,19960809,44,,4,11,
2029,1997,19960809,45,,4,11,
2030,1997,19960809,46,,4,11,
2031,1997,19960809,47,,4,11,
2032,1997,19960809,48,,4,11,
2033,1997,19960809,49,,4,11,
2034,1997,19960809,50,,4,11,
2035,1997,19960809,51,,4,11,
2036,1997,19960809,52,,4,11,
2037,1997,19960809,53,,4,11,
2038,1997,19960809,54,,4,11,
2039,1997,19960809,55,,4,11,
2040,1997,19960809,56,,4,11,
2041,1997,19960809,57,,4,11,
2042,1997,19960809,58,,4,11,
2043,1997,19960809,59,,4,11,
2044,1997,19960809,60,,4,11,
2045,1997,19960809,61,,4,11,
2046,1997,19960809,62,,4,11,
2047,1997,19960809,63,,4,11,
2048,1997,19960809,64,,4,11,
2049,1997,19961114,1,25,2,1,
2050,1997,19961114,2,25,2,1,
2051,1997,19961114,3,25,2,1,
2052,1997,19961114,4,25,2,1,
2053,1997,19961114,5,25,2,1,
2054,1997,19961114,6,25,2,1,
2055,1997,19961114,7,25,2,1,
2056,1997,19961114,8,25,2,1,
2057,1997,19961114,9,25,2,1,
2058,1997,19961114,10,25,2,1,
2059,1997,19961114,11,25,2,1,
2060,1997,19961114,12,25,2,1,
2061,1997,19961114,13,25,2,1,
2062,1997,19961114,14,25,2,1,
2063,1997,19961114,15,25,2,1,
2064,1997,19961114,16,25,2,1,
2065,1997,19961114,17,25,2,1,
2066,1997,19961114,18,25,2,1,
2067,1997,19961114,19,25,2,1,
2068,1997,19961114,20,25,2,1,
2069,1997,19961114,21,25,2,1,
2070,1997,19961114,22,25,2,1,
2071,1997,19961114,23,25,2,1,
2072,1997,19961114,24,25,2,1,
2073,1997,19961114,25,25,2,1,
2074,1997,19961114,26,25,2,1,
2075,1997,19961114,27,25,2,1,
2076,1997,19961114,28,25,2,1,
2077,1997,19961114,29,25,2,1,
2078,1997,19961114,30,25,2,1,
2079,1997,19961114,31,25,2,1,
2080,1997,19961114,32,25,2,1,
2081,1997,19961114,33,25,2,1,
2082,1997,19961114,34,25,2,1,
2083,1997,19961114,35,25,2,1,
2084,1997,19961114,36,25,2,1,
2085,1997,19961114,37,25,2,1,
2086,1997,19961114,38,25,2,1,
2087,1997,19961114,39,25,2,1,
2088,1997,19961114,40,25,2,1,
2089,1997,19961114,41,25,2,1,
2090,1997,19961114,42,25,2,1,
2091,1997,19961114,43,25,2,1,
2092,1997,19961114,44,25,2,1,
2093,1997,19961114,45,25,2,1,
2094,1997,19961114,46,25,2,1,
2095,1997,19961114,47,25,2,1,
2096,1997,19961114,48,25,2,1,
2097,1997,19961114,49,25,2,1,
2098,1997,19961114,50,25,2,1,
2099,1997,19961114,51,25,2,1,
2100,1997,19961114,52,25,2,1,
2101,1997,19961114,53,25,2,1,
2102,1997,19961114,54,25,2,1,
2103,1997,19961114,55,25,2,1,
2104,1997,19961114,56,25,2,1,
2105,1997,19961114,57,25,2,1,
2106,1997,19961114,58,25,2,1,
2107,1997,19961114,59,25,2,1,
2108,1997,19961114,60,25,2,1,
2109,1997,19961114,61,25,2,1,
2110,1997,19961114,62,25,2,1,
2111,1997,19961114,63,25,2,1,
2112,1997,19961114,64,25,2,1,
2113,1997,19970402,1,,7,3,
2114,1997,19970402,2,,7,3,
2115,1997,19970402,3,,7,3,
2116,1997,19970402,4,,7,3,
2117,1997,19970402,5,,7,3,
2118,1997,19970402,6,,7,3,
2119,1997,19970402,7,,7,3,
2120,1997,19970402,8,,7,3,
2121,1997,19970402,9,,7,3,
2122,1997,19970402,10,,7,3,
2123,1997,19970402,11,,7,3,
2124,1997,19970402,12,,7,3,
2125,1997,19970402,13,,7,3,
2126,1997,19970402,14,,7,3,
2127,1997,19970402,15,,7,3,
2128,1997,19970402,16,,7,3,
2129,1997,19970402,17,,7,3,
2130,1997,19970402,18,,7,3,
2131,1997,19970402,19,,7,3,
2132,1997,19970402,20,,7,3,
2133,1997,19970402,21,,7,3,
2134,1997,19970402,22,,7,3,
2135,1997,19970402,23,,7,3,
2136,1997,19970402,24,,7,3,
2137,1997,19970402,25,,7,3,
2138,1997,19970402,26,,7,3,
2139,1997,19970402,27,,7,3,
2140,1997,19970402,28,,7,3,
2141,1997,19970402,29,,7,3,
2142,1997,19970402,30,,7,3,
2143,1997,19970402,31,,7,3,
2144,1997,19970402,32,,7,3,
2145,1997,19970402,33,,7,3,
2146,1997,19970402,34,,7,3,
2147,1997,19970402,35,,7,3,
2148,1997,19970402,36,,7,3,
2149,1997,19970402,37,,7,3,
2150,1997,19970402,38,,7,3,
2151,1997,19970402,39,,7,3,
2152,1997,19970402,40,,7,3,
2153,1997,19970402,41,,7,3,
2154,1997,19970402,42,,7,3,
2155,1997,19970402,43,,7,3,
2156,1997,19970402,44,,7,3,
2157,1997,19970402,45,,7,3,
2158,1997,19970402,46,,7,3,
2159,1997,19970402,47,,7,3,
2160,1997,19970402,48,,7,3,
2161,1997,19970402,49,,7,3,
2162,1997,19970402,50,,7,3,
2163,1997,19970402,51,,7,3,
2164,1997,19970402,52,,7,3,
2165,1997,19970402,53,,7,3,
2166,1997,19970402,54,,7,3,
2167,1997,19970402,55,,7,3,
2168,1997,19970402,56,,7,3,
2169,1997,19970402,57,,7,3,
2170,1997,19970402,58,,7,3,
2171,1997,19970402,59,,7,3,
2172,1997,19970402,60,,7,3,
2173,1997,19970402,61,,7,3,
2174,1997,19970402,62,,7,3,
2175,1997,19970402,63,,7,3,
2176,1997,19970402,64,,7,3,
2177,1997,19970402,1,,6,7,
2178,1997,19970402,2,,6,7,
2179,1997,19970402,3,,6,7,
2180,1997,19970402,4,,6,7,
2181,1997,19970402,5,,6,7,
2182,1997,19970402,6,,6,7,
2183,1997,19970402,7,,6,7,
2184,1997,19970402,8,,6,7,
2185,1997,19970402,9,,6,7,
2186,1997,19970402,10,,6,7,
2187,1997,19970402,11,,6,7,
2188,1997,19970402,12,,6,7,
2189,1997,19970402,13,,6,7,
2190,1997,19970402,14,,6,7,
2191,1997,19970402,15,,6,7,
2192,1997,19970402,16,,6,7,
2193,1997,19970402,17,,6,7,
2194,1997,19970402,18,,6,7,
2195,1997,19970402,19,,6,7,
2196,1997,19970402,20,,6,7,
2197,1997,19970402,21,,6,7,
2198,1997,19970402,22,,6,7,
2199,1997,19970402,23,,6,7,
2200,1997,19970402,24,,6,7,
2201,1997,19970402,25,,6,7,
2202,1997,19970402,26,,6,7,
2203,1997,19970402,27,,6,7,
2204,1997,19970402,28,,6,7,
2205,1997,19970402,29,,6,7,
2206,1997,19970402,30,,6,7,
2207,1997,19970402,31,,6,7,
2208,1997,19970402,32,,6,7,
2209,1997,19970402,33,,6,7,
2210,1997,19970402,34,,6,7,
2211,1997,19970402,35,,6,7,
2212,1997,19970402,36,,6,7,
2213,1997,19970402,37,,6,7,
2214,1997,19970402,38,,6,7,
2215,1997,19970402,39,,6,7,
2216,1997,19970402,40,,6,7,
2217,1997,19970402,41,,6,7,
2218,1997,19970402,42,,6,7,
2219,1997,19970402,43,,6,7,
2220,1997,19970402,44,,6,7,
2221,1997,19970402,45,,6,7,
2222,1997,19970402,46,,6,7,
2223,1997,19970402,47,,6,7,
2224,1997,19970402,48,,6,7,
2225,1997,19970402,49,,6,7,
2226,1997,19970402,50,,6,7,
2227,1997,19970402,51,,6,7,
2228,1997,19970402,52,,6,7,
2229,1997,19970402,53,,6,7,
2230,1997,19970402,54,,6,7,
2231,1997,19970402,55,,6,7,
2232,1997,19970402,56,,6,7,
2233,1997,19970402,57,,6,7,
2234,1997,19970402,58,,6,7,
2235,1997,19970402,59,,6,7,
2236,1997,19970402,60,,6,7,
2237,1997,19970402,61,,6,7,
2238,1997,19970402,62,,6,7,
2239,1997,19970402,63,,6,7,
2240,1997,19970402,64,,6,7,
2241,1998,19971104,1,22,2,1,
2242,1998,19971104,2,22,2,1,
2243,1998,19971104,3,22,2,1,
2244,1998,19971104,4,22,2,1,
2245,1998,19971104,5,22,2,1,
2246,1998,19971104,6,22,2,1,
2247,1998,19971104,7,22,2,1,
2248,1998,19971104,8,22,2,1,
2249,1998,19971104,9,22,2,1,
2250,1998,19971104,10,22,2,1,
2251,1998,19971104,11,22,2,1,
2252,1998,19971104,12,22,2,1,
2253,1998,19971104,13,22,2,1,
2254,1998,19971104,14,22,2,1,
2255,1998,19971104,15,22,2,1,
2256,1998,19971104,16,22,2,1,
2257,1998,19971104,17,22,2,1,
2258,1998,19971104,18,22,2,1,
2259,1998,19971104,19,22,2,1,
2260,1998,19971104,20,22,2,1,
2261,1998,19971104,21,22,2,1,
2262,1998,19971104,22,22,2,1,
2263,1998,19971104,23,22,2,1,
2264,1998,19971104,24,22,2,1,
2265,1998,19971104,25,22,2,1,
2266,1998,19971104,26,22,2,1,
2267,1998,19971104,27,22,2,1,
2268,1998,19971104,28,22,2,1,
2269,1998,19971104,29,22,2,1,
2270,1998,19971104,30,22,2,1,
2271,1998,19971104,31,22,2,1,
2272,1998,19971104,32,22,2,1,
2273,1998,19971104,33,22,2,1,
2274,1998,19971104,34,22,2,1,
2275,1998,19971104,35,22,2,1,
2276,1998,19971104,36,22,2,1,
2277,1998,19971104,37,22,2,1,
2278,1998,19971104,38,22,2,1,
2279,1998,19971104,39,22,2,1,
2280,1998,19971104,40,22,2,1,
2281,1998,19971104,41,22,2,1,
2282,1998,19971104,42,22,2,1,
2283,1998,19971104,43,22,2,1,
2284,1998,19971104,44,22,2,1,
2285,1998,19971104,45,22,2,1,
2286,1998,19971104,46,22,2,1,
2287,1998,19971104,47,22,2,1,
2288,1998,19971104,48,22,2,1,
2289,1998,19971104,49,22,2,1,
2290,1998,19971104,50,22,2,1,
2291,1998,19971104,51,22,2,1,
2292,1998,19971104,52,22,2,1,
2293,1998,19971104,53,22,2,1,
2294,1998,19971104,54,22,2,1,
2295,1998,19971104,55,22,2,1,
2296,1998,19971104,56,22,2,1,
2297,1998,19971104,57,22,2,1,
2298,1998,19971104,58,22,2,1,
2299,1998,19971104,59,22,2,1,
2300,1998,19971104,60,22,2,1,
2301,1998,19971104,61,22,2,1,
2302,1998,19971104,62,22,2,1,
2303,1998,19971104,63,22,2,1,
2304,1998,19971104,64,22,2,1,
2305,1998,19980330,1,,4,7,
2306,1998,19980330,2,,4,7,
2307,1998,19980330,3,,4,7,
2308,1998,19980330,4,,4,7,
2309,1998,19980330,5,,4,7,
2310,1998,19980330,6,,4,7,
2311,1998,19980330,7,,4,7,
