Pflanzenschutz_ID,Versuchsjahr,Termin,Parzelle_ID,Kultur_ID,Pflanzenschutz_Mittel_ID,Indikation_ID,Menge,Technik_ID,Bemerkungen_ID
3133,1991,19910327,61,5,41,2,1.1,17,56
3134,1991,19910327,62,5,41,2,1.1,17,56
3135,1991,19910327,63,5,41,2,1.1,17,56
3136,1991,19910327,64,5,41,2,1.1,17,56
3137,1991,19910327,1,5,1,2,1.5,17,32
3138,1991,19910327,2,5,1,2,1.5,17,32
3139,1991,19910327,3,5,1,2,1.5,17,32
3140,1991,19910327,4,5,1,2,1.5,17,32
3141,1991,19910327,5,5,1,2,1.5,17,32
3142,1991,19910327,6,5,1,2,1.5,17,32
3143,1991,19910327,7,5,1,2,1.5,17,32
3144,1991,19910327,8,5,1,2,1.5,17,32
3145,1991,19910327,9,5,1,2,1.5,17,32
3146,1991,19910327,10,5,1,2,1.5,17,32
3147,1991,19910327,11,5,1,2,1.5,17,32
3148,1991,19910327,12,5,1,2,1.5,17,32
3149,1991,19910327,13,5,1,2,1.5,17,32
3150,1991,19910327,14,5,1,2,1.5,17,32
3151,1991,19910327,15,5,1,2,1.5,17,32
3152,1991,19910327,16,5,1,2,1.5,17,32
3153,1991,19910327,17,5,1,2,1.5,17,32
3154,1991,19910327,18,5,1,2,1.5,17,32
3155,1991,19910327,19,5,1,2,1.5,17,32
3156,1991,19910327,20,5,1,2,1.5,17,32
3157,1991,19910327,21,5,1,2,1.5,17,32
3158,1991,19910327,22,5,1,2,1.5,17,32
3159,1991,19910327,23,5,1,2,1.5,17,32
3160,1991,19910327,24,5,1,2,1.5,17,32
3161,1991,19910327,25,5,1,2,1.5,17,32
3162,1991,19910327,26,5,1,2,1.5,17,32
3163,1991,19910327,27,5,1,2,1.5,17,32
3164,1991,19910327,28,5,1,2,1.5,17,32
3165,1991,19910327,29,5,1,2,1.5,17,32
3166,1991,19910327,30,5,1,2,1.5,17,32
3167,1991,19910327,31,5,1,2,1.5,17,32
3168,1991,19910327,32,5,1,2,1.5,17,32
3169,1991,19910327,33,5,1,2,1.5,17,32
3170,1991,19910327,34,5,1,2,1.5,17,32
3171,1991,19910327,35,5,1,2,1.5,17,32
3172,1991,19910327,36,5,1,2,1.5,17,32
3173,1991,19910327,37,5,1,2,1.5,17,32
3174,1991,19910327,38,5,1,2,1.5,17,32
3175,1991,19910327,39,5,1,2,1.5,17,32
3176,1991,19910327,40,5,1,2,1.5,17,32
3177,1991,19910327,41,5,1,2,1.5,17,32
3178,1991,19910327,42,5,1,2,1.5,17,32
3179,1991,19910327,43,5,1,2,1.5,17,32
3180,1991,19910327,44,5,1,2,1.5,17,32
3181,1991,19910327,45,5,1,2,1.5,17,32
3182,1991,19910327,46,5,1,2,1.5,17,32
3183,1991,19910327,47,5,1,2,1.5,17,32
3184,1991,19910327,48,5,1,2,1.5,17,32
3185,1991,19910327,49,5,1,2,1.5,17,32
3186,1991,19910327,50,5,1,2,1.5,17,32
3187,1991,19910327,51,5,1,2,1.5,17,32
3188,1991,19910327,52,5,1,2,1.5,17,32
3189,1991,19910327,53,5,1,2,1.5,17,32
3190,1991,19910327,54,5,1,2,1.5,17,32
3191,1991,19910327,55,5,1,2,1.5,17,32
3192,1991,19910327,56,5,1,2,1.5,17,32
3193,1991,19910327,57,5,1,2,1.5,17,32
3194,1991,19910327,58,5,1,2,1.5,17,32
3195,1991,19910327,59,5,1,2,1.5,17,32
3196,1991,19910327,60,5,1,2,1.5,17,32
3197,1991,19910327,61,5,1,2,1.5,17,32
3198,1991,19910327,62,5,1,2,1.5,17,32
3199,1991,19910327,63,5,1,2,1.5,17,32
3200,1991,19910327,64,5,1,2,1.5,17,32
3201,1991,19910506,1,5,24,1,1.25,17,46
3202,1991,19910506,2,5,24,1,1.25,17,46
3203,1991,19910506,3,5,24,1,1.25,17,46
3204,1991,19910506,4,5,24,1,1.25,17,46
3205,1991,19910506,5,5,24,1,1.25,17,46
3206,1991,19910506,6,5,24,1,1.25,17,46
3207,1991,19910506,7,5,24,1,1.25,17,46
3208,1991,19910506,8,5,24,1,1.25,17,46
3209,1991,19910506,9,5,24,1,1.25,17,46
3210,1991,19910506,10,5,24,1,1.25,17,46
3211,1991,19910506,11,5,24,1,1.25,17,46
3212,1991,19910506,12,5,24,1,1.25,17,46
3213,1991,19910506,13,5,24,1,1.25,17,46
3214,1991,19910506,14,5,24,1,1.25,17,46
3215,1991,19910506,15,5,24,1,1.25,17,46
3216,1991,19910506,16,5,24,1,1.25,17,46
3217,1991,19910506,17,5,24,1,1.25,17,46
3218,1991,19910506,18,5,24,1,1.25,17,46
3219,1991,19910506,19,5,24,1,1.25,17,46
3220,1991,19910506,20,5,24,1,1.25,17,46
3221,1991,19910506,21,5,24,1,1.25,17,46
3222,1991,19910506,22,5,24,1,1.25,17,46
3223,1991,19910506,23,5,24,1,1.25,17,46
3224,1991,19910506,24,5,24,1,1.25,17,46
3225,1991,19910506,25,5,24,1,1.25,17,46
3226,1991,19910506,26,5,24,1,1.25,17,46
3227,1991,19910506,27,5,24,1,1.25,17,46
3228,1991,19910506,28,5,24,1,1.25,17,46
3229,1991,19910506,29,5,24,1,1.25,17,46
3230,1991,19910506,30,5,24,1,1.25,17,46
3231,1991,19910506,31,5,24,1,1.25,17,46
3232,1991,19910506,32,5,24,1,1.25,17,46
3233,1991,19910506,33,5,24,1,1.25,17,46
3234,1991,19910506,34,5,24,1,1.25,17,46
3235,1991,19910506,35,5,24,1,1.25,17,46
3236,1991,19910506,36,5,24,1,1.25,17,46
3237,1991,19910506,37,5,24,1,1.25,17,46
3238,1991,19910506,38,5,24,1,1.25,17,46
3239,1991,19910506,39,5,24,1,1.25,17,46
3240,1991,19910506,40,5,24,1,1.25,17,46
3241,1991,19910506,41,5,24,1,1.25,17,46
3242,1991,19910506,42,5,24,1,1.25,17,46
3243,1991,19910506,43,5,24,1,1.25,17,46
3244,1991,19910506,44,5,24,1,1.25,17,46
3245,1991,19910506,45,5,24,1,1.25,17,46
3246,1991,19910506,46,5,24,1,1.25,17,46
3247,1991,19910506,47,5,24,1,1.25,17,46
3248,1991,19910506,48,5,24,1,1.25,17,46
3249,1991,19910506,49,5,24,1,1.25,17,46
3250,1991,19910506,50,5,24,1,1.25,17,46
3251,1991,19910506,51,5,24,1,1.25,17,46
3252,1991,19910506,52,5,24,1,1.25,17,46
3253,1991,19910506,53,5,24,1,1.25,17,46
3254,1991,19910506,54,5,24,1,1.25,17,46
3255,1991,19910506,55,5,24,1,1.25,17,46
3256,1991,19910506,56,5,24,1,1.25,17,46
3257,1991,19910506,57,5,24,1,1.25,17,46
3258,1991,19910506,58,5,24,1,1.25,17,46
3259,1991,19910506,59,5,24,1,1.25,17,46
3260,1991,19910506,60,5,24,1,1.25,17,46
3261,1991,19910506,61,5,24,1,1.25,17,46
3262,1991,19910506,62,5,24,1,1.25,17,46
3263,1991,19910506,63,5,24,1,1.25,17,46
3264,1991,19910506,64,5,24,1,1.25,17,46
3265,1992,19920515,1,3,28,2,3,17,31
3266,1992,19920515,2,3,28,2,3,17,31
3267,1992,19920515,3,3,28,2,3,17,31
3268,1992,19920515,4,3,28,2,3,17,31
3269,1992,19920515,5,3,28,2,3,17,31
3270,1992,19920515,6,3,28,2,3,17,31
3271,1992,19920515,7,3,28,2,3,17,31
3272,1992,19920515,8,3,28,2,3,17,31
3273,1992,19920515,9,3,28,2,3,17,31
3274,1992,19920515,10,3,28,2,3,17,31
3275,1992,19920515,11,3,28,2,3,17,31
3276,1992,19920515,12,3,28,2,3,17,31
3277,1992,19920515,13,3,28,2,3,17,31
3278,1992,19920515,14,3,28,2,3,17,31
3279,1992,19920515,15,3,28,2,3,17,31
3280,1992,19920515,16,3,28,2,3,17,31
3281,1992,19920515,17,3,28,2,3,17,31
3282,1992,19920515,18,3,28,2,3,17,31
3283,1992,19920515,19,3,28,2,3,17,31
3284,1992,19920515,20,3,28,2,3,17,31
3285,1992,19920515,21,3,28,2,3,17,31
3286,1992,19920515,22,3,28,2,3,17,31
3287,1992,19920515,23,3,28,2,3,17,31
3288,1992,19920515,24,3,28,2,3,17,31
3289,1992,19920515,25,3,28,2,3,17,31
3290,1992,19920515,26,3,28,2,3,17,31
3291,1992,19920515,27,3,28,2,3,17,31
3292,1992,19920515,28,3,28,2,3,17,31
3293,1992,19920515,29,3,28,2,3,17,31
3294,1992,19920515,30,3,28,2,3,17,31
3295,1992,19920515,31,3,28,2,3,17,31
3296,1992,19920515,32,3,28,2,3,17,31
3297,1992,19920515,33,3,28,2,3,17,31
3298,1992,19920515,34,3,28,2,3,17,31
3299,1992,19920515,35,3,28,2,3,17,31
3300,1992,19920515,36,3,28,2,3,17,31
3301,1992,19920515,37,3,28,2,3,17,31
3302,1992,19920515,38,3,28,2,3,17,31
3303,1992,19920515,39,3,28,2,3,17,31
3304,1992,19920515,40,3,28,2,3,17,31
3305,1992,19920515,41,3,28,2,3,17,31
3306,1992,19920515,42,3,28,2,3,17,31
3307,1992,19920515,43,3,28,2,3,17,31
3308,1992,19920515,44,3,28,2,3,17,31
3309,1992,19920515,45,3,28,2,3,17,31
3310,1992,19920515,46,3,28,2,3,17,31
3311,1992,19920515,47,3,28,2,3,17,31
3312,1992,19920515,48,3,28,2,3,17,31
3313,1992,19920515,49,3,28,2,3,17,31
3314,1992,19920515,50,3,28,2,3,17,31
3315,1992,19920515,51,3,28,2,3,17,31
3316,1992,19920515,52,3,28,2,3,17,31
3317,1992,19920515,53,3,28,2,3,17,31
3318,1992,19920515,54,3,28,2,3,17,31
3319,1992,19920515,55,3,28,2,3,17,31
3320,1992,19920515,56,3,28,2,3,17,31
3321,1992,19920515,57,3,28,2,3,17,31
3322,1992,19920515,58,3,28,2,3,17,31
3323,1992,19920515,59,3,28,2,3,17,31
3324,1992,19920515,60,3,28,2,3,17,31
3325,1992,19920515,61,3,28,2,3,17,31
3326,1992,19920515,62,3,28,2,3,17,31
3327,1992,19920515,63,3,28,2,3,17,31
3328,1992,19920515,64,3,28,2,3,17,31
3329,1992,19920515,1,3,9,2,4.5,17,56
3330,1992,19920515,2,3,9,2,4.5,17,56
3331,1992,19920515,3,3,9,2,4.5,17,56
3332,1992,19920515,4,3,9,2,4.5,17,56
3333,1992,19920515,5,3,9,2,4.5,17,56
3334,1992,19920515,6,3,9,2,4.5,17,56
3335,1992,19920515,7,3,9,2,4.5,17,56
3336,1992,19920515,8,3,9,2,4.5,17,56
3337,1992,19920515,9,3,9,2,4.5,17,56
3338,1992,19920515,10,3,9,2,4.5,17,56
3339,1992,19920515,11,3,9,2,4.5,17,56
3340,1992,19920515,12,3,9,2,4.5,17,56
3341,1992,19920515,13,3,9,2,4.5,17,56
3342,1992,19920515,14,3,9,2,4.5,17,56
3343,1992,19920515,15,3,9,2,4.5,17,56
3344,1992,19920515,16,3,9,2,4.5,17,56
3345,1992,19920515,17,3,9,2,4.5,17,56
3346,1992,19920515,18,3,9,2,4.5,17,56
3347,1992,19920515,19,3,9,2,4.5,17,56
3348,1992,19920515,20,3,9,2,4.5,17,56
3349,1992,19920515,21,3,9,2,4.5,17,56
3350,1992,19920515,22,3,9,2,4.5,17,56
3351,1992,19920515,23,3,9,2,4.5,17,56
3352,1992,19920515,24,3,9,2,4.5,17,56
3353,1992,19920515,25,3,9,2,4.5,17,56
3354,1992,19920515,26,3,9,2,4.5,17,56
3355,1992,19920515,27,3,9,2,4.5,17,56
3356,1992,19920515,28,3,9,2,4.5,17,56
3357,1992,19920515,29,3,9,2,4.5,17,56
3358,1992,19920515,30,3,9,2,4.5,17,56
3359,1992,19920515,31,3,9,2,4.5,17,56
3360,1992,19920515,32,3,9,2,4.5,17,56
3361,1992,19920515,33,3,9,2,4.5,17,56
3362,1992,19920515,34,3,9,2,4.5,17,56
3363,1992,19920515,35,3,9,2,4.5,17,56
3364,1992,19920515,36,3,9,2,4.5,17,56
3365,1992,19920515,37,3,9,2,4.5,17,56
3366,1992,19920515,38,3,9,2,4.5,17,56
3367,1992,19920515,39,3,9,2,4.5,17,56
3368,1992,19920515,40,3,9,2,4.5,17,56
3369,1992,19920515,41,3,9,2,4.5,17,56
3370,1992,19920515,42,3,9,2,4.5,17,56
3371,1992,19920515,43,3,9,2,4.5,17,56
3372,1992,19920515,44,3,9,2,4.5,17,56
3373,1992,19920515,45,3,9,2,4.5,17,56
3374,1992,19920515,46,3,9,2,4.5,17,56
3375,1992,19920515,47,3,9,2,4.5,17,56
3376,1992,19920515,48,3,9,2,4.5,17,56
3377,1992,19920515,49,3,9,2,4.5,17,56
3378,1992,19920515,50,3,9,2,4.5,17,56
3379,1992,19920515,51,3,9,2,4.5,17,56
3380,1992,19920515,52,3,9,2,4.5,17,56
3381,1992,19920515,53,3,9,2,4.5,17,56
3382,1992,19920515,54,3,9,2,4.5,17,56
3383,1992,19920515,55,3,9,2,4.5,17,56
3384,1992,19920515,56,3,9,2,4.5,17,56
3385,1992,19920515,57,3,9,2,4.5,17,56
3386,1992,19920515,58,3,9,2,4.5,17,56
3387,1992,19920515,59,3,9,2,4.5,17,56
3388,1992,19920515,60,3,9,2,4.5,17,56
3389,1992,19920515,61,3,9,2,4.5,17,56
3390,1992,19920515,62,3,9,2,4.5,17,56
3391,1992,19920515,63,3,9,2,4.5,17,56
3392,1992,19920515,64,3,9,2,4.5,17,56
3393,1992,19920622,1,3,35,3,0.3,17,25
3394,1992,19920622,2,3,35,3,0.3,17,25
3395,1992,19920622,3,3,35,3,0.3,17,25
3396,1992,19920622,4,3,35,3,0.3,17,25
3397,1992,19920622,5,3,35,3,0.3,17,25
3398,1992,19920622,6,3,35,3,0.3,17,25
3399,1992,19920622,7,3,35,3,0.3,17,25
3400,1992,19920622,8,3,35,3,0.3,17,25
3401,1992,19920622,9,3,35,3,0.3,17,25
3402,1992,19920622,10,3,35,3,0.3,17,25
3403,1992,19920622,11,3,35,3,0.3,17,25
3404,1992,19920622,12,3,35,3,0.3,17,25
3405,1992,19920622,13,3,35,3,0.3,17,25
3406,1992,19920622,14,3,35,3,0.3,17,25
3407,1992,19920622,15,3,35,3,0.3,17,25
3408,1992,19920622,16,3,35,3,0.3,17,25
3409,1992,19920622,17,3,35,3,0.3,17,25
3410,1992,19920622,18,3,35,3,0.3,17,25
3411,1992,19920622,19,3,35,3,0.3,17,25
3412,1992,19920622,20,3,35,3,0.3,17,25
3413,1992,19920622,21,3,35,3,0.3,17,25
3414,1992,19920622,22,3,35,3,0.3,17,25
3415,1992,19920622,23,3,35,3,0.3,17,25
3416,1992,19920622,24,3,35,3,0.3,17,25
3417,1992,19920622,25,3,35,3,0.3,17,25
3418,1992,19920622,26,3,35,3,0.3,17,25
3419,1992,19920622,27,3,35,3,0.3,17,25
3420,1992,19920622,28,3,35,3,0.3,17,25
3421,1992,19920622,29,3,35,3,0.3,17,25
3422,1992,19920622,30,3,35,3,0.3,17,25
3423,1992,19920622,31,3,35,3,0.3,17,25
3424,1992,19920622,32,3,35,3,0.3,17,25
3425,1992,19920622,33,3,35,3,0.3,17,25
3426,1992,19920622,34,3,35,3,0.3,17,25
3427,1992,19920622,35,3,35,3,0.3,17,25
3428,1992,19920622,36,3,35,3,0.3,17,25
3429,1992,19920622,37,3,35,3,0.3,17,25
3430,1992,19920622,38,3,35,3,0.3,17,25
3431,1992,19920622,39,3,35,3,0.3,17,25
3432,1992,19920622,40,3,35,3,0.3,17,25
3433,1992,19920622,41,3,35,3,0.3,17,25
3434,1992,19920622,42,3,35,3,0.3,17,25
3435,1992,19920622,43,3,35,3,0.3,17,25
3436,1992,19920622,44,3,35,3,0.3,17,25
3437,1992,19920622,45,3,35,3,0.3,17,25
3438,1992,19920622,46,3,35,3,0.3,17,25
3439,1992,19920622,47,3,35,3,0.3,17,25
3440,1992,19920622,48,3,35,3,0.3,17,25
3441,1992,19920622,49,3,35,3,0.3,17,25
3442,1992,19920622,50,3,35,3,0.3,17,25
3443,1992,19920622,51,3,35,3,0.3,17,25
3444,1992,19920622,52,3,35,3,0.3,17,25
3445,1992,19920622,53,3,35,3,0.3,17,25
3446,1992,19920622,54,3,35,3,0.3,17,25
3447,1992,19920622,55,3,35,3,0.3,17,25
3448,1992,19920622,56,3,35,3,0.3,17,25
3449,1992,19920622,57,3,35,3,0.3,17,25
3450,1992,19920622,58,3,35,3,0.3,17,25
3451,1992,19920622,59,3,35,3,0.3,17,25
3452,1992,19920622,60,3,35,3,0.3,17,25
3453,1992,19920622,61,3,35,3,0.3,17,25
3454,1992,19920622,62,3,35,3,0.3,17,25
3455,1992,19920622,63,3,35,3,0.3,17,25
3456,1992,19920622,64,3,35,3,0.3,17,25
3457,1993,19930505,1,4,3,2,1.5,17,50
3458,1993,19930505,2,4,3,2,1.5,17,50
3459,1993,19930505,3,4,3,2,1.5,17,50
3460,1993,19930505,4,4,3,2,1.5,17,50
3461,1993,19930505,5,4,3,2,1.5,17,50
3462,1993,19930505,6,4,3,2,1.5,17,50
3463,1993,19930505,7,4,3,2,1.5,17,50
3464,1993,19930505,8,4,3,2,1.5,17,50
3465,1993,19930505,9,4,3,2,1.5,17,50
3466,1993,19930505,10,4,3,2,1.5,17,50
3467,1993,19930505,11,4,3,2,1.5,17,50
3468,1993,19930505,12,4,3,2,1.5,17,50
3469,1993,19930505,13,4,3,2,1.5,17,50
3470,1993,19930505,14,4,3,2,1.5,17,50
3471,1993,19930505,15,4,3,2,1.5,17,50
3472,1993,19930505,16,4,3,2,1.5,17,50
3473,1993,19930505,17,4,3,2,1.5,17,50
3474,1993,19930505,18,4,3,2,1.5,17,50
3475,1993,19930505,19,4,3,2,1.5,17,50
3476,1993,19930505,20,4,3,2,1.5,17,50
3477,1993,19930505,21,4,3,2,1.5,17,50
3478,1993,19930505,22,4,3,2,1.5,17,50
3479,1993,19930505,23,4,3,2,1.5,17,50
3480,1993,19930505,24,4,3,2,1.5,17,50
3481,1993,19930505,25,4,3,2,1.5,17,50
3482,1993,19930505,26,4,3,2,1.5,17,50
3483,1993,19930505,27,4,3,2,1.5,17,50
3484,1993,19930505,28,4,3,2,1.5,17,50
3485,1993,19930505,29,4,3,2,1.5,17,50
3486,1993,19930505,30,4,3,2,1.5,17,50
3487,1993,19930505,31,4,3,2,1.5,17,50
3488,1993,19930505,32,4,3,2,1.5,17,50
3489,1993,19930505,33,4,3,2,1.5,17,50
3490,1993,19930505,34,4,3,2,1.5,17,50
3491,1993,19930505,35,4,3,2,1.5,17,50
3492,1993,19930505,36,4,3,2,1.5,17,50
3493,1993,19930505,37,4,3,2,1.5,17,50
3494,1993,19930505,38,4,3,2,1.5,17,50
3495,1993,19930505,39,4,3,2,1.5,17,50
3496,1993,19930505,40,4,3,2,1.5,17,50
3497,1993,19930505,41,4,3,2,1.5,17,50
3498,1993,19930505,42,4,3,2,1.5,17,50
3499,1993,19930505,43,4,3,2,1.5,17,50
3500,1993,19930505,44,4,3,2,1.5,17,50
3501,1993,19930505,45,4,3,2,1.5,17,50
3502,1993,19930505,46,4,3,2,1.5,17,50
3503,1993,19930505,47,4,3,2,1.5,17,50
3504,1993,19930505,48,4,3,2,1.5,17,50
3505,1993,19930505,49,4,3,2,1.5,17,50
3506,1993,19930505,50,4,3,2,1.5,17,50
3507,1993,19930505,51,4,3,2,1.5,17,50
3508,1993,19930505,52,4,3,2,1.5,17,50
3509,1993,19930505,53,4,3,2,1.5,17,50
3510,1993,19930505,54,4,3,2,1.5,17,50
3511,1993,19930505,55,4,3,2,1.5,17,50
3512,1993,19930505,56,4,3,2,1.5,17,50
3513,1993,19930505,57,4,3,2,1.5,17,50
3514,1993,19930505,58,4,3,2,1.5,17,50
3515,1993,19930505,59,4,3,2,1.5,17,50
3516,1993,19930505,60,4,3,2,1.5,17,50
3517,1993,19930505,61,4,3,2,1.5,17,50
3518,1993,19930505,62,4,3,2,1.5,17,50
3519,1993,19930505,63,4,3,2,1.5,17,50
3520,1993,19930505,64,4,3,2,1.5,17,50
3521,1993,19930505,1,4,22,2,1.5,17,56
3522,1993,19930505,2,4,22,2,1.5,17,56
3523,1993,19930505,3,4,22,2,1.5,17,56
3524,1993,19930505,4,4,22,2,1.5,17,56
3525,1993,19930505,5,4,22,2,1.5,17,56
3526,1993,19930505,6,4,22,2,1.5,17,56
3527,1993,19930505,7,4,22,2,1.5,17,56
3528,1993,19930505,8,4,22,2,1.5,17,56
3529,1993,19930505,9,4,22,2,1.5,17,56
3530,1993,19930505,10,4,22,2,1.5,17,56
3531,1993,19930505,11,4,22,2,1.5,17,56
3532,1993,19930505,12,4,22,2,1.5,17,56
3533,1993,19930505,13,4,22,2,1.5,17,56
3534,1993,19930505,14,4,22,2,1.5,17,56
3535,1993,19930505,15,4,22,2,1.5,17,56
3536,1993,19930505,16,4,22,2,1.5,17,56
3537,1993,19930505,17,4,22,2,1.5,17,56
3538,1993,19930505,18,4,22,2,1.5,17,56
3539,1993,19930505,19,4,22,2,1.5,17,56
3540,1993,19930505,20,4,22,2,1.5,17,56
3541,1993,19930505,21,4,22,2,1.5,17,56
3542,1993,19930505,22,4,22,2,1.5,17,56
3543,1993,19930505,23,4,22,2,1.5,17,56
3544,1993,19930505,24,4,22,2,1.5,17,56
3545,1993,19930505,25,4,22,2,1.5,17,56
3546,1993,19930505,26,4,22,2,1.5,17,56
3547,1993,19930505,27,4,22,2,1.5,17,56
3548,1993,19930505,28,4,22,2,1.5,17,56
3549,1993,19930505,29,4,22,2,1.5,17,56
3550,1993,19930505,30,4,22,2,1.5,17,56
3551,1993,19930505,31,4,22,2,1.5,17,56
3552,1993,19930505,32,4,22,2,1.5,17,56
3553,1993,19930505,33,4,22,2,1.5,17,56
3554,1993,19930505,34,4,22,2,1.5,17,56
3555,1993,19930505,35,4,22,2,1.5,17,56
3556,1993,19930505,36,4,22,2,1.5,17,56
3557,1993,19930505,37,4,22,2,1.5,17,56
3558,1993,19930505,38,4,22,2,1.5,17,56
3559,1993,19930505,39,4,22,2,1.5,17,56
3560,1993,19930505,40,4,22,2,1.5,17,56
3561,1993,19930505,41,4,22,2,1.5,17,56
3562,1993,19930505,42,4,22,2,1.5,17,56
3563,1993,19930505,43,4,22,2,1.5,17,56
3564,1993,19930505,44,4,22,2,1.5,17,56
3565,1993,19930505,45,4,22,2,1.5,17,56
3566,1993,19930505,46,4,22,2,1.5,17,56
3567,1993,19930505,47,4,22,2,1.5,17,56
3568,1993,19930505,48,4,22,2,1.5,17,56
3569,1993,19930505,49,4,22,2,1.5,17,56
3570,1993,19930505,50,4,22,2,1.5,17,56
3571,1993,19930505,51,4,22,2,1.5,17,56
3572,1993,19930505,52,4,22,2,1.5,17,56
3573,1993,19930505,53,4,22,2,1.5,17,56
3574,1993,19930505,54,4,22,2,1.5,17,56
3575,1993,19930505,55,4,22,2,1.5,17,56
3576,1993,19930505,56,4,22,2,1.5,17,56
3577,1993,19930505,57,4,22,2,1.5,17,56
3578,1993,19930505,58,4,22,2,1.5,17,56
3579,1993,19930505,59,4,22,2,1.5,17,56
3580,1993,19930505,60,4,22,2,1.5,17,56
3581,1993,19930505,61,4,22,2,1.5,17,56
3582,1993,19930505,62,4,22,2,1.5,17,56
3583,1993,19930505,63,4,22,2,1.5,17,56
3584,1993,19930505,64,4,22,2,1.5,17,56
3585,1993,19930609,1,4,50,1,0.5,17,43
3586,1993,19930609,2,4,50,1,0.5,17,43
3587,1993,19930609,3,4,50,1,0.5,17,43
3588,1993,19930609,4,4,50,1,0.5,17,43
3589,1993,19930609,5,4,50,1,0.5,17,43
3590,1993,19930609,6,4,50,1,0.5,17,43
3591,1993,19930609,7,4,50,1,0.5,17,43
3592,1993,19930609,8,4,50,1,0.5,17,43
3593,1993,19930609,9,4,50,1,0.5,17,43
3594,1993,19930609,10,4,50,1,0.5,17,43
3595,1993,19930609,11,4,50,1,0.5,17,43
3596,1993,19930609,12,4,50,1,0.5,17,43
3597,1993,19930609,13,4,50,1,0.5,17,43
3598,1993,19930609,14,4,50,1,0.5,17,43
3599,1993,19930609,15,4,50,1,0.5,17,43
3600,1993,19930609,16,4,50,1,0.5,17,43
3601,1993,19930609,17,4,50,1,0.5,17,43
3602,1993,19930609,18,4,50,1,0.5,17,43
3603,1993,19930609,19,4,50,1,0.5,17,43
3604,1993,19930609,20,4,50,1,0.5,17,43
3605,1993,19930609,21,4,50,1,0.5,17,43
3606,1993,19930609,22,4,50,1,0.5,17,43
3607,1993,19930609,23,4,50,1,0.5,17,43
3608,1993,19930609,24,4,50,1,0.5,17,43
3609,1993,19930609,25,4,50,1,0.5,17,43
3610,1993,19930609,26,4,50,1,0.5,17,43
3611,1993,19930609,27,4,50,1,0.5,17,43
3612,1993,19930609,28,4,50,1,0.5,17,43
3613,1993,19930609,29,4,50,1,0.5,17,43
3614,1993,19930609,30,4,50,1,0.5,17,43
3615,1993,19930609,31,4,50,1,0.5,17,43
3616,1993,19930609,32,4,50,1,0.5,17,43
3617,1993,19930609,33,4,50,1,0.5,17,43
3618,1993,19930609,34,4,50,1,0.5,17,43
3619,1993,19930609,35,4,50,1,0.5,17,43
3620,1993,19930609,36,4,50,1,0.5,17,43
3621,1993,19930609,37,4,50,1,0.5,17,43
3622,1993,19930609,38,4,50,1,0.5,17,43
3623,1993,19930609,39,4,50,1,0.5,17,43
3624,1993,19930609,40,4,50,1,0.5,17,43
3625,1993,19930609,41,4,50,1,0.5,17,43
3626,1993,19930609,42,4,50,1,0.5,17,43
3627,1993,19930609,43,4,50,1,0.5,17,43
3628,1993,19930609,44,4,50,1,0.5,17,43
3629,1993,19930609,45,4,50,1,0.5,17,43
3630,1993,19930609,46,4,50,1,0.5,17,43
3631,1993,19930609,47,4,50,1,0.5,17,43
3632,1993,19930609,48,4,50,1,0.5,17,43
3633,1993,19930609,49,4,50,1,0.5,17,43
3634,1993,19930609,50,4,50,1,0.5,17,43
3635,1993,19930609,51,4,50,1,0.5,17,43
3636,1993,19930609,52,4,50,1,0.5,17,43
3637,1993,19930609,53,4,50,1,0.5,17,43
3638,1993,19930609,54,4,50,1,0.5,17,43
3639,1993,19930609,55,4,50,1,0.5,17,43
3640,1993,19930609,56,4,50,1,0.5,17,43
3641,1993,19930609,57,4,50,1,0.5,17,43
3642,1993,19930609,58,4,50,1,0.5,17,43
3643,1993,19930609,59,4,50,1,0.5,17,43
3644,1993,19930609,60,4,50,1,0.5,17,43
3645,1993,19930609,61,4,50,1,0.5,17,43
3646,1993,19930609,62,4,50,1,0.5,17,43
3647,1993,19930609,63,4,50,1,0.5,17,43
3648,1993,19930609,64,4,50,1,0.5,17,43
3649,1994,19940704,1,1,47,3,1,17,41
3650,1994,19940704,2,1,47,3,1,17,41
3651,1994,19940704,3,1,47,3,1,17,41
3652,1994,19940704,4,1,47,3,1,17,41
3653,1994,19940704,5,1,47,3,1,17,41
3654,1994,19940704,6,1,47,3,1,17,41
3655,1994,19940704,7,1,47,3,1,17,41
3656,1994,19940704,8,1,47,3,1,17,41
3657,1994,19940704,9,1,47,3,1,17,41
3658,1994,19940704,10,1,47,3,1,17,41
3659,1994,19940704,11,1,47,3,1,17,41
3660,1994,19940704,12,1,47,3,1,17,41
3661,1994,19940704,13,1,47,3,1,17,41
3662,1994,19940704,14,1,47,3,1,17,41
3663,1994,19940704,15,1,47,3,1,17,41
3664,1994,19940704,16,1,47,3,1,17,41
3665,1994,19940704,17,1,47,3,1,17,41
3666,1994,19940704,18,1,47,3,1,17,41
3667,1994,19940704,19,1,47,3,1,17,41
3668,1994,19940704,20,1,47,3,1,17,41
3669,1994,19940704,21,1,47,3,1,17,41
3670,1994,19940704,22,1,47,3,1,17,41
3671,1994,19940704,23,1,47,3,1,17,41
3672,1994,19940704,24,1,47,3,1,17,41
3673,1994,19940704,25,1,47,3,1,17,41
