Duengung_ID,Versuchsjahr,Termin,Parzelle_ID,Duengemittel_ID,Mineralisch,Organisch,Stickstoff_org,Stickstoff_min,Gesamt_Stickstoff,Phosphor,Kalium,Kalzium,Technik_ID
2309,1987,19870514,63,2,1,0,,80,,,,,16
2310,1987,19870514,60,2,1,0,,160,,,,,16
2311,1987,19870514,53,2,1,0,,240,,,,,16
2312,1987,19870514,64,2,1,0,,80,,,,,16
2313,1987,19870514,59,2,1,0,,160,,,,,16
2314,1987,19870514,58,2,1,0,,240,,,,,16
2315,1987,19870514,56,2,1,0,,80,,,,,16
2316,1987,19870514,62,2,1,0,,160,,,,,16
2317,1987,19870514,55,2,1,0,,240,,,,,16
2318,1987,19870514,50,2,1,0,,80,,,,,16
2319,1987,19870514,51,2,1,0,,160,,,,,16
2320,1987,19870514,52,2,1,0,,240,,,,,16
2321,1987,19870609,4,2,1,0,,80,,,,,16
2322,1987,19870609,8,2,1,0,,80,,,,,16
2323,1987,19870609,12,2,1,0,,80,,,,,16
2324,1987,19870609,16,2,1,0,,80,,,,,16
2325,1987,19870609,26,2,1,0,,80,,,,,16
2326,1987,19870609,20,2,1,0,,80,,,,,16
2327,1987,19870609,32,2,1,0,,80,,,,,16
2328,1987,19870609,27,2,1,0,,80,,,,,16
2329,1987,19870609,48,2,1,0,,80,,,,,16
2330,1987,19870609,46,2,1,0,,80,,,,,16
2331,1987,19870609,36,2,1,0,,80,,,,,16
2332,1987,19870609,38,2,1,0,,80,,,,,16
2333,1987,19870609,53,2,1,0,,80,,,,,16
2334,1987,19870609,58,2,1,0,,80,,,,,16
2335,1987,19870609,55,2,1,0,,80,,,,,16
2336,1987,19870609,52,2,1,0,,80,,,,,16
2337,1988,19870816,1,7,1,0,,,,350,600,,16
2338,1988,19870816,2,7,1,0,,,,350,600,,16
2339,1988,19870816,3,7,1,0,,,,350,600,,16
2340,1988,19870816,4,7,1,0,,,,350,600,,16
2341,1988,19870816,5,7,1,0,,,,350,600,,16
2342,1988,19870816,6,7,1,0,,,,350,600,,16
2343,1988,19870816,7,7,1,0,,,,350,600,,16
2344,1988,19870816,8,7,1,0,,,,350,600,,16
2345,1988,19870816,9,7,1,0,,,,350,600,,16
2346,1988,19870816,10,7,1,0,,,,350,600,,16
2347,1988,19870816,11,7,1,0,,,,350,600,,16
2348,1988,19870816,12,7,1,0,,,,350,600,,16
2349,1988,19870816,13,7,1,0,,,,350,600,,16
2350,1988,19870816,14,7,1,0,,,,350,600,,16
2351,1988,19870816,15,7,1,0,,,,350,600,,16
2352,1988,19870816,16,7,1,0,,,,350,600,,16
2353,1988,19870816,22,7,1,0,,,,350,600,,16
2354,1988,19870816,28,7,1,0,,,,350,600,,16
2355,1988,19870816,30,7,1,0,,,,350,600,,16
2356,1988,19870816,26,7,1,0,,,,350,600,,16
2357,1988,19870816,17,7,1,0,,,,350,600,,16
2358,1988,19870816,18,7,1,0,,,,350,600,,16
2359,1988,19870816,19,7,1,0,,,,350,600,,16
2360,1988,19870816,20,7,1,0,,,,350,600,,16
2361,1988,19870816,29,7,1,0,,,,350,600,,16
2362,1988,19870816,31,7,1,0,,,,350,600,,16
2363,1988,19870816,24,7,1,0,,,,350,600,,16
2364,1988,19870816,32,7,1,0,,,,350,600,,16
2365,1988,19870816,25,7,1,0,,,,350,600,,16
2366,1988,19870816,21,7,1,0,,,,350,600,,16
2367,1988,19870816,23,7,1,0,,,,350,600,,16
2368,1988,19870816,27,7,1,0,,,,350,600,,16
2369,1988,19870816,45,7,1,0,,,,350,600,,16
2370,1988,19870816,39,7,1,0,,,,350,600,,16
2371,1988,19870816,37,7,1,0,,,,350,600,,16
2372,1988,19870816,48,7,1,0,,,,350,600,,16
2373,1988,19870816,43,7,1,0,,,,350,600,,16
2374,1988,19870816,41,7,1,0,,,,350,600,,16
2375,1988,19870816,47,7,1,0,,,,350,600,,16
2376,1988,19870816,46,7,1,0,,,,350,600,,16
2377,1988,19870816,33,7,1,0,,,,350,600,,16
2378,1988,19870816,34,7,1,0,,,,350,600,,16
2379,1988,19870816,35,7,1,0,,,,350,600,,16
2380,1988,19870816,36,7,1,0,,,,350,600,,16
2381,1988,19870816,40,7,1,0,,,,350,600,,16
2382,1988,19870816,42,7,1,0,,,,350,600,,16
2383,1988,19870816,44,7,1,0,,,,350,600,,16
2384,1988,19870816,38,7,1,0,,,,350,600,,16
2385,1988,19870816,57,7,1,0,,,,350,600,,16
2386,1988,19870816,63,7,1,0,,,,350,600,,16
2387,1988,19870816,60,7,1,0,,,,350,600,,16
2388,1988,19870816,53,7,1,0,,,,350,600,,16
2389,1988,19870816,61,7,1,0,,,,350,600,,16
2390,1988,19870816,64,7,1,0,,,,350,600,,16
2391,1988,19870816,59,7,1,0,,,,350,600,,16
2392,1988,19870816,58,7,1,0,,,,350,600,,16
2393,1988,19870816,54,7,1,0,,,,350,600,,16
2394,1988,19870816,56,7,1,0,,,,350,600,,16
2395,1988,19870816,62,7,1,0,,,,350,600,,16
2396,1988,19870816,55,7,1,0,,,,350,600,,16
2397,1988,19870816,49,7,1,0,,,,350,600,,16
2398,1988,19870816,50,7,1,0,,,,350,600,,16
2399,1988,19870816,51,7,1,0,,,,350,600,,16
2400,1988,19870816,52,7,1,0,,,,350,600,,16
2401,1988,19871105,1,1,1,0,,,,,,1144,16
2402,1988,19871105,2,1,1,0,,,,,,1144,16
2403,1988,19871105,3,1,1,0,,,,,,1144,16
2404,1988,19871105,4,1,1,0,,,,,,1144,16
2405,1988,19871105,5,1,1,0,,,,,,1144,16
2406,1988,19871105,6,1,1,0,,,,,,1144,16
2407,1988,19871105,7,1,1,0,,,,,,1144,16
2408,1988,19871105,8,1,1,0,,,,,,1144,16
2409,1988,19871105,9,1,1,0,,,,,,1144,16
2410,1988,19871105,10,1,1,0,,,,,,1144,16
2411,1988,19871105,11,1,1,0,,,,,,1144,16
2412,1988,19871105,12,1,1,0,,,,,,1144,16
2413,1988,19871105,13,1,1,0,,,,,,1144,16
2414,1988,19871105,14,1,1,0,,,,,,1144,16
2415,1988,19871105,15,1,1,0,,,,,,1144,16
2416,1988,19871105,16,1,1,0,,,,,,1144,16
2417,1988,19871105,22,1,1,0,,,,,,1144,16
2418,1988,19871105,28,1,1,0,,,,,,1144,16
2419,1988,19871105,30,1,1,0,,,,,,1144,16
2420,1988,19871105,26,1,1,0,,,,,,1144,16
2421,1988,19871105,17,1,1,0,,,,,,1144,16
2422,1988,19871105,18,1,1,0,,,,,,1144,16
2423,1988,19871105,19,1,1,0,,,,,,1144,16
2424,1988,19871105,20,1,1,0,,,,,,1144,16
2425,1988,19871105,29,1,1,0,,,,,,1144,16
2426,1988,19871105,31,1,1,0,,,,,,1144,16
2427,1988,19871105,24,1,1,0,,,,,,1144,16
2428,1988,19871105,32,1,1,0,,,,,,1144,16
2429,1988,19871105,25,1,1,0,,,,,,1144,16
2430,1988,19871105,21,1,1,0,,,,,,1144,16
2431,1988,19871105,23,1,1,0,,,,,,1144,16
2432,1988,19871105,27,1,1,0,,,,,,1144,16
2433,1988,19871105,45,1,1,0,,,,,,1144,16
2434,1988,19871105,39,1,1,0,,,,,,1144,16
2435,1988,19871105,37,1,1,0,,,,,,1144,16
2436,1988,19871105,48,1,1,0,,,,,,1144,16
2437,1988,19871105,43,1,1,0,,,,,,1144,16
2438,1988,19871105,41,1,1,0,,,,,,1144,16
2439,1988,19871105,47,1,1,0,,,,,,1144,16
2440,1988,19871105,46,1,1,0,,,,,,1144,16
2441,1988,19871105,33,1,1,0,,,,,,1144,16
2442,1988,19871105,34,1,1,0,,,,,,1144,16
2443,1988,19871105,35,1,1,0,,,,,,1144,16
2444,1988,19871105,36,1,1,0,,,,,,1144,16
2445,1988,19871105,40,1,1,0,,,,,,1144,16
2446,1988,19871105,42,1,1,0,,,,,,1144,16
2447,1988,19871105,44,1,1,0,,,,,,1144,16
2448,1988,19871105,38,1,1,0,,,,,,1144,16
2449,1988,19871105,57,1,1,0,,,,,,1144,16
2450,1988,19871105,63,1,1,0,,,,,,1144,16
2451,1988,19871105,60,1,1,0,,,,,,1144,16
2452,1988,19871105,53,1,1,0,,,,,,1144,16
2453,1988,19871105,61,1,1,0,,,,,,1144,16
2454,1988,19871105,64,1,1,0,,,,,,1144,16
2455,1988,19871105,59,1,1,0,,,,,,1144,16
2456,1988,19871105,58,1,1,0,,,,,,1144,16
2457,1988,19871105,54,1,1,0,,,,,,1144,16
2458,1988,19871105,56,1,1,0,,,,,,1144,16
2459,1988,19871105,62,1,1,0,,,,,,1144,16
2460,1988,19871105,55,1,1,0,,,,,,1144,16
2461,1988,19871105,49,1,1,0,,,,,,1144,16
2462,1988,19871105,50,1,1,0,,,,,,1144,16
2463,1988,19871105,51,1,1,0,,,,,,1144,16
2464,1988,19871105,52,1,1,0,,,,,,1144,16
2465,1988,19880505,2,2,1,0,,20,,,,,16
2466,1988,19880505,3,2,1,0,,40,,,,,16
2467,1988,19880505,4,2,1,0,,60,,,,,16
2468,1988,19880505,6,2,1,0,,20,,,,,16
2469,1988,19880505,7,2,1,0,,40,,,,,16
2470,1988,19880505,8,2,1,0,,60,,,,,16
2471,1988,19880505,10,2,1,0,,20,,,,,16
2472,1988,19880505,11,2,1,0,,40,,,,,16
2473,1988,19880505,12,2,1,0,,60,,,,,16
2474,1988,19880505,14,2,1,0,,20,,,,,16
2475,1988,19880505,15,2,1,0,,40,,,,,16
2476,1988,19880505,16,2,1,0,,60,,,,,16
2477,1988,19880505,28,2,1,0,,20,,,,,16
2478,1988,19880505,30,2,1,0,,40,,,,,16
2479,1988,19880505,26,2,1,0,,60,,,,,16
2480,1988,19880505,18,2,1,0,,20,,,,,16
2481,1988,19880505,19,2,1,0,,40,,,,,16
2482,1988,19880505,20,2,1,0,,60,,,,,16
2483,1988,19880505,31,2,1,0,,20,,,,,16
2484,1988,19880505,24,2,1,0,,40,,,,,16
2485,1988,19880505,32,2,1,0,,60,,,,,16
2486,1988,19880505,21,2,1,0,,20,,,,,16
2487,1988,19880505,23,2,1,0,,40,,,,,16
2488,1988,19880505,27,2,1,0,,60,,,,,16
2489,1988,19880505,39,2,1,0,,20,,,,,16
2490,1988,19880505,37,2,1,0,,40,,,,,16
2491,1988,19880505,48,2,1,0,,60,,,,,16
2492,1988,19880505,41,2,1,0,,20,,,,,16
2493,1988,19880505,47,2,1,0,,40,,,,,16
2494,1988,19880505,46,2,1,0,,60,,,,,16
2495,1988,19880505,34,2,1,0,,20,,,,,16
2496,1988,19880505,35,2,1,0,,40,,,,,16
2497,1988,19880505,36,2,1,0,,60,,,,,16
2498,1988,19880505,42,2,1,0,,20,,,,,16
2499,1988,19880505,44,2,1,0,,40,,,,,16
2500,1988,19880505,38,2,1,0,,60,,,,,16
2501,1988,19880505,63,2,1,0,,20,,,,,16
2502,1988,19880505,60,2,1,0,,40,,,,,16
2503,1988,19880505,53,2,1,0,,60,,,,,16
2504,1988,19880505,64,2,1,0,,20,,,,,16
2505,1988,19880505,59,2,1,0,,40,,,,,16
2506,1988,19880505,58,2,1,0,,60,,,,,16
2507,1988,19880505,56,2,1,0,,20,,,,,16
2508,1988,19880505,62,2,1,0,,40,,,,,16
2509,1988,19880505,55,2,1,0,,60,,,,,16
2510,1988,19880505,50,2,1,0,,20,,,,,16
2511,1988,19880505,51,2,1,0,,40,,,,,16
2512,1988,19880505,52,2,1,0,,60,,,,,16
2513,1989,19880824,1,7,1,0,,,,136,519,,16
2514,1989,19880824,2,7,1,0,,,,136,519,,16
2515,1989,19880824,3,7,1,0,,,,136,519,,16
2516,1989,19880824,4,7,1,0,,,,136,519,,16
2517,1989,19880824,5,7,1,0,,,,136,519,,16
2518,1989,19880824,6,7,1,0,,,,136,519,,16
2519,1989,19880824,7,7,1,0,,,,136,519,,16
2520,1989,19880824,8,7,1,0,,,,136,519,,16
2521,1989,19880824,9,7,1,0,,,,136,519,,16
2522,1989,19880824,10,7,1,0,,,,136,519,,16
2523,1989,19880824,11,7,1,0,,,,136,519,,16
2524,1989,19880824,12,7,1,0,,,,136,519,,16
2525,1989,19880824,13,7,1,0,,,,136,519,,16
2526,1989,19880824,14,7,1,0,,,,136,519,,16
2527,1989,19880824,15,7,1,0,,,,136,519,,16
2528,1989,19880824,16,7,1,0,,,,136,519,,16
2529,1989,19880824,22,7,1,0,,,,136,519,,16
2530,1989,19880824,28,7,1,0,,,,136,519,,16
2531,1989,19880824,30,7,1,0,,,,136,519,,16
2532,1989,19880824,26,7,1,0,,,,136,519,,16
2533,1989,19880824,17,7,1,0,,,,136,519,,16
2534,1989,19880824,18,7,1,0,,,,136,519,,16
2535,1989,19880824,19,7,1,0,,,,136,519,,16
2536,1989,19880824,20,7,1,0,,,,136,519,,16
2537,1989,19880824,29,7,1,0,,,,136,519,,16
2538,1989,19880824,31,7,1,0,,,,136,519,,16
2539,1989,19880824,24,7,1,0,,,,136,519,,16
2540,1989,19880824,32,7,1,0,,,,136,519,,16
2541,1989,19880824,25,7,1,0,,,,136,519,,16
2542,1989,19880824,21,7,1,0,,,,136,519,,16
2543,1989,19880824,23,7,1,0,,,,136,519,,16
2544,1989,19880824,27,7,1,0,,,,136,519,,16
2545,1989,19880824,45,7,1,0,,,,136,519,,16
2546,1989,19880824,39,7,1,0,,,,136,519,,16
2547,1989,19880824,37,7,1,0,,,,136,519,,16
2548,1989,19880824,48,7,1,0,,,,136,519,,16
2549,1989,19880824,43,7,1,0,,,,136,519,,16
2550,1989,19880824,41,7,1,0,,,,136,519,,16
2551,1989,19880824,47,7,1,0,,,,136,519,,16
2552,1989,19880824,46,7,1,0,,,,136,519,,16
2553,1989,19880824,33,7,1,0,,,,136,519,,16
2554,1989,19880824,34,7,1,0,,,,136,519,,16
2555,1989,19880824,35,7,1,0,,,,136,519,,16
2556,1989,19880824,36,7,1,0,,,,136,519,,16
2557,1989,19880824,40,7,1,0,,,,136,519,,16
2558,1989,19880824,42,7,1,0,,,,136,519,,16
2559,1989,19880824,44,7,1,0,,,,136,519,,16
2560,1989,19880824,38,7,1,0,,,,136,519,,16
2561,1989,19880824,57,7,1,0,,,,136,519,,16
2562,1989,19880824,63,7,1,0,,,,136,519,,16
2563,1989,19880824,60,7,1,0,,,,136,519,,16
2564,1989,19880824,53,7,1,0,,,,136,519,,16
2565,1989,19880824,61,7,1,0,,,,136,519,,16
2566,1989,19880824,64,7,1,0,,,,136,519,,16
2567,1989,19880824,59,7,1,0,,,,136,519,,16
2568,1989,19880824,58,7,1,0,,,,136,519,,16
2569,1989,19880824,54,7,1,0,,,,136,519,,16
2570,1989,19880824,56,7,1,0,,,,136,519,,16
2571,1989,19880824,62,7,1,0,,,,136,519,,16
2572,1989,19880824,55,7,1,0,,,,136,519,,16
2573,1989,19880824,49,7,1,0,,,,136,519,,16
2574,1989,19880824,50,7,1,0,,,,136,519,,16
2575,1989,19880824,51,7,1,0,,,,136,519,,16
2576,1989,19880824,52,7,1,0,,,,136,519,,16
2577,1989,19880828,5,4,0,1,150,,,,,,15
2578,1989,19880828,6,4,0,1,150,,,,,,15
2579,1989,19880828,7,4,0,1,150,,,,,,15
2580,1989,19880828,8,4,0,1,150,,,,,,15
2581,1989,19880828,9,4,0,1,300,,,,,,15
2582,1989,19880828,10,4,0,1,300,,,,,,15
2583,1989,19880828,11,4,0,1,300,,,,,,15
2584,1989,19880828,12,4,0,1,300,,,,,,15
2585,1989,19880828,13,4,0,1,450,,,,,,15
2586,1989,19880828,14,4,0,1,450,,,,,,15
2587,1989,19880828,15,4,0,1,450,,,,,,15
2588,1989,19880828,16,4,0,1,450,,,,,,15
2589,1989,19880828,17,4,0,1,150,,,,,,15
2590,1989,19880828,18,4,0,1,150,,,,,,15
2591,1989,19880828,19,4,0,1,150,,,,,,15
2592,1989,19880828,20,4,0,1,150,,,,,,15
2593,1989,19880828,29,4,0,1,300,,,,,,15
2594,1989,19880828,31,4,0,1,300,,,,,,15
2595,1989,19880828,24,4,0,1,300,,,,,,15
2596,1989,19880828,32,4,0,1,300,,,,,,15
2597,1989,19880828,25,4,0,1,450,,,,,,15
2598,1989,19880828,21,4,0,1,450,,,,,,15
2599,1989,19880828,23,4,0,1,450,,,,,,15
2600,1989,19880828,27,4,0,1,450,,,,,,15
2601,1989,19880828,43,4,0,1,150,,,,,,15
2602,1989,19880828,41,4,0,1,150,,,,,,15
2603,1989,19880828,47,4,0,1,150,,,,,,15
2604,1989,19880828,46,4,0,1,150,,,,,,15
2605,1989,19880828,33,4,0,1,300,,,,,,15
2606,1989,19880828,34,4,0,1,300,,,,,,15
2607,1989,19880828,35,4,0,1,300,,,,,,15
2608,1989,19880828,36,4,0,1,300,,,,,,15
2609,1989,19880828,40,4,0,1,450,,,,,,15
2610,1989,19880828,42,4,0,1,450,,,,,,15
2611,1989,19880828,44,4,0,1,450,,,,,,15
2612,1989,19880828,38,4,0,1,450,,,,,,15
2613,1989,19880828,61,4,0,1,150,,,,,,15
2614,1989,19880828,64,4,0,1,150,,,,,,15
2615,1989,19880828,59,4,0,1,150,,,,,,15
2616,1989,19880828,58,4,0,1,150,,,,,,15
2617,1989,19880828,54,4,0,1,300,,,,,,15
2618,1989,19880828,56,4,0,1,300,,,,,,15
2619,1989,19880828,62,4,0,1,300,,,,,,15
2620,1989,19880828,55,4,0,1,300,,,,,,15
2621,1989,19880828,49,4,0,1,450,,,,,,15
2622,1989,19880828,50,4,0,1,450,,,,,,15
2623,1989,19880828,51,4,0,1,450,,,,,,15
2624,1989,19880828,52,4,0,1,450,,,,,,15
2625,1989,19890407,2,2,1,0,,60,,,,,16
2626,1989,19890407,3,2,1,0,,120,,,,,16
2627,1989,19890407,4,2,1,0,,180,,,,,16
2628,1989,19890407,6,2,1,0,,60,,,,,16
2629,1989,19890407,7,2,1,0,,120,,,,,16
2630,1989,19890407,8,2,1,0,,180,,,,,16
2631,1989,19890407,10,2,1,0,,60,,,,,16
2632,1989,19890407,11,2,1,0,,120,,,,,16
2633,1989,19890407,12,2,1,0,,180,,,,,16
2634,1989,19890407,14,2,1,0,,60,,,,,16
2635,1989,19890407,15,2,1,0,,120,,,,,16
2636,1989,19890407,16,2,1,0,,180,,,,,16
2637,1989,19890407,28,2,1,0,,60,,,,,16
2638,1989,19890407,30,2,1,0,,120,,,,,16
2639,1989,19890407,26,2,1,0,,180,,,,,16
2640,1989,19890407,18,2,1,0,,60,,,,,16
2641,1989,19890407,19,2,1,0,,120,,,,,16
2642,1989,19890407,20,2,1,0,,180,,,,,16
2643,1989,19890407,31,2,1,0,,60,,,,,16
2644,1989,19890407,24,2,1,0,,120,,,,,16
2645,1989,19890407,32,2,1,0,,180,,,,,16
2646,1989,19890407,21,2,1,0,,60,,,,,16
2647,1989,19890407,23,2,1,0,,120,,,,,16
2648,1989,19890407,27,2,1,0,,180,,,,,16
2649,1989,19890407,39,2,1,0,,60,,,,,16
2650,1989,19890407,37,2,1,0,,120,,,,,16
2651,1989,19890407,48,2,1,0,,180,,,,,16
2652,1989,19890407,41,2,1,0,,60,,,,,16
2653,1989,19890407,47,2,1,0,,120,,,,,16
2654,1989,19890407,46,2,1,0,,180,,,,,16
2655,1989,19890407,34,2,1,0,,60,,,,,16
2656,1989,19890407,35,2,1,0,,120,,,,,16
2657,1989,19890407,36,2,1,0,,180,,,,,16
2658,1989,19890407,42,2,1,0,,60,,,,,16
2659,1989,19890407,44,2,1,0,,120,,,,,16
2660,1989,19890407,38,2,1,0,,180,,,,,16
2661,1989,19890407,63,2,1,0,,60,,,,,16
2662,1989,19890407,60,2,1,0,,120,,,,,16
2663,1989,19890407,53,2,1,0,,180,,,,,16
2664,1989,19890407,64,2,1,0,,60,,,,,16
2665,1989,19890407,59,2,1,0,,120,,,,,16
2666,1989,19890407,58,2,1,0,,180,,,,,16
2667,1989,19890407,56,2,1,0,,60,,,,,16
2668,1989,19890407,62,2,1,0,,120,,,,,16
2669,1989,19890407,55,2,1,0,,180,,,,,16
2670,1989,19890407,50,2,1,0,,60,,,,,16
2671,1989,19890407,51,2,1,0,,120,,,,,16
2672,1989,19890407,52,2,1,0,,180,,,,,16
2673,1990,19900405,2,2,1,0,,40,,,,,16
2674,1990,19900405,3,2,1,0,,40,,,,,16
2675,1990,19900405,4,2,1,0,,80,,,,,16
2676,1990,19900405,6,2,1,0,,40,,,,,16
2677,1990,19900405,7,2,1,0,,40,,,,,16
2678,1990,19900405,8,2,1,0,,80,,,,,16
2679,1990,19900405,10,2,1,0,,40,,,,,16
2680,1990,19900405,11,2,1,0,,40,,,,,16
2681,1990,19900405,12,2,1,0,,80,,,,,16
2682,1990,19900405,14,2,1,0,,40,,,,,16
2683,1990,19900405,15,2,1,0,,40,,,,,16
2684,1990,19900405,16,2,1,0,,80,,,,,16
2685,1990,19900405,28,2,1,0,,40,,,,,16
2686,1990,19900405,30,2,1,0,,40,,,,,16
2687,1990,19900405,26,2,1,0,,80,,,,,16
2688,1990,19900405,18,2,1,0,,40,,,,,16
2689,1990,19900405,19,2,1,0,,40,,,,,16
2690,1990,19900405,20,2,1,0,,80,,,,,16
2691,1990,19900405,31,2,1,0,,40,,,,,16
2692,1990,19900405,24,2,1,0,,40,,,,,16
2693,1990,19900405,32,2,1,0,,80,,,,,16
2694,1990,19900405,21,2,1,0,,40,,,,,16
2695,1990,19900405,23,2,1,0,,40,,,,,16
2696,1990,19900405,27,2,1,0,,80,,,,,16
2697,1990,19900405,39,2,1,0,,40,,,,,16
2698,1990,19900405,37,2,1,0,,40,,,,,16
2699,1990,19900405,48,2,1,0,,80,,,,,16
2700,1990,19900405,41,2,1,0,,40,,,,,16
2701,1990,19900405,47,2,1,0,,40,,,,,16
2702,1990,19900405,46,2,1,0,,80,,,,,16
2703,1990,19900405,34,2,1,0,,40,,,,,16
2704,1990,19900405,35,2,1,0,,40,,,,,16
2705,1990,19900405,36,2,1,0,,80,,,,,16
2706,1990,19900405,42,2,1,0,,40,,,,,16
2707,1990,19900405,44,2,1,0,,40,,,,,16
2708,1990,19900405,38,2,1,0,,80,,,,,16
2709,1990,19900405,63,2,1,0,,40,,,,,16
2710,1990,19900405,60,2,1,0,,40,,,,,16
2711,1990,19900405,53,2,1,0,,80,,,,,16
2712,1990,19900405,64,2,1,0,,40,,,,,16
2713,1990,19900405,59,2,1,0,,40,,,,,16
2714,1990,19900405,58,2,1,0,,80,,,,,16
2715,1990,19900405,56,2,1,0,,40,,,,,16
2716,1990,19900405,62,2,1,0,,40,,,,,16
2717,1990,19900405,55,2,1,0,,80,,,,,16
2718,1990,19900405,50,2,1,0,,40,,,,,16
2719,1990,19900405,51,2,1,0,,40,,,,,16
2720,1990,19900405,52,2,1,0,,80,,,,,16
2721,1990,19900405,3,2,1,0,,40,,,,,16
2722,1990,19900405,4,2,1,0,,40,,,,,16
2723,1990,19900405,7,2,1,0,,40,,,,,16
2724,1990,19900405,8,2,1,0,,40,,,,,16
2725,1990,19900405,11,2,1,0,,40,,,,,16
2726,1990,19900405,12,2,1,0,,40,,,,,16
2727,1990,19900405,15,2,1,0,,40,,,,,16
2728,1990,19900405,16,2,1,0,,40,,,,,16
2729,1990,19900405,30,2,1,0,,40,,,,,16
2730,1990,19900405,26,2,1,0,,40,,,,,16
2731,1990,19900405,19,2,1,0,,40,,,,,16
2732,1990,19900405,20,2,1,0,,40,,,,,16
2733,1990,19900405,24,2,1,0,,40,,,,,16
2734,1990,19900405,32,2,1,0,,40,,,,,16
2735,1990,19900405,23,2,1,0,,40,,,,,16
2736,1990,19900405,27,2,1,0,,40,,,,,16
2737,1990,19900405,37,2,1,0,,40,,,,,16
2738,1990,19900405,48,2,1,0,,40,,,,,16
2739,1990,19900405,47,2,1,0,,40,,,,,16
2740,1990,19900405,46,2,1,0,,40,,,,,16
2741,1990,19900405,35,2,1,0,,40,,,,,16
2742,1990,19900405,36,2,1,0,,40,,,,,16
2743,1990,19900405,44,2,1,0,,40,,,,,16
2744,1990,19900405,38,2,1,0,,40,,,,,16
2745,1990,19900405,60,2,1,0,,40,,,,,16
2746,1990,19900405,53,2,1,0,,40,,,,,16
2747,1990,19900405,59,2,1,0,,40,,,,,16
2748,1990,19900405,58,2,1,0,,40,,,,,16
2749,1990,19900405,62,2,1,0,,40,,,,,16
2750,1990,19900405,55,2,1,0,,40,,,,,16
2751,1990,19900405,51,2,1,0,,40,,,,,16
2752,1990,19900405,52,2,1,0,,40,,,,,16
2753,1991,19910311,2,2,1,0,,50,,,,,16
2754,1991,19910311,3,2,1,0,,50,,,,,16
2755,1991,19910311,4,2,1,0,,100,,,,,16
2756,1991,19910311,6,2,1,0,,50,,,,,16
2757,1991,19910311,7,2,1,0,,50,,,,,16
2758,1991,19910311,8,2,1,0,,100,,,,,16
2759,1991,19910311,10,2,1,0,,50,,,,,16
2760,1991,19910311,11,2,1,0,,50,,,,,16
2761,1991,19910311,12,2,1,0,,100,,,,,16
2762,1991,19910311,14,2,1,0,,50,,,,,16
2763,1991,19910311,15,2,1,0,,50,,,,,16
2764,1991,19910311,16,2,1,0,,100,,,,,16
2765,1991,19910311,28,2,1,0,,50,,,,,16
2766,1991,19910311,30,2,1,0,,50,,,,,16
2767,1991,19910311,26,2,1,0,,100,,,,,16
2768,1991,19910311,18,2,1,0,,50,,,,,16
2769,1991,19910311,19,2,1,0,,50,,,,,16
2770,1991,19910311,20,2,1,0,,100,,,,,16
2771,1991,19910311,31,2,1,0,,50,,,,,16
2772,1991,19910311,24,2,1,0,,50,,,,,16
2773,1991,19910311,32,2,1,0,,100,,,,,16
2774,1991,19910311,21,2,1,0,,50,,,,,16
2775,1991,19910311,23,2,1,0,,50,,,,,16
2776,1991,19910311,27,2,1,0,,100,,,,,16
2777,1991,19910311,39,2,1,0,,50,,,,,16
2778,1991,19910311,37,2,1,0,,50,,,,,16
2779,1991,19910311,48,2,1,0,,100,,,,,16
2780,1991,19910311,41,2,1,0,,50,,,,,16
2781,1991,19910311,47,2,1,0,,50,,,,,16
2782,1991,19910311,46,2,1,0,,100,,,,,16
2783,1991,19910311,34,2,1,0,,50,,,,,16
2784,1991,19910311,35,2,1,0,,50,,,,,16
2785,1991,19910311,36,2,1,0,,100,,,,,16
2786,1991,19910311,42,2,1,0,,50,,,,,16
2787,1991,19910311,44,2,1,0,,50,,,,,16
2788,1991,19910311,38,2,1,0,,100,,,,,16
2789,1991,19910311,63,2,1,0,,50,,,,,16
2790,1991,19910311,60,2,1,0,,50,,,,,16
2791,1991,19910311,53,2,1,0,,100,,,,,16
2792,1991,19910311,64,2,1,0,,50,,,,,16
2793,1991,19910311,59,2,1,0,,50,,,,,16
2794,1991,19910311,58,2,1,0,,100,,,,,16
2795,1991,19910311,56,2,1,0,,50,,,,,16
2796,1991,19910311,62,2,1,0,,50,,,,,16
2797,1991,19910311,55,2,1,0,,100,,,,,16
2798,1991,19910311,50,2,1,0,,50,,,,,16
2799,1991,19910311,51,2,1,0,,50,,,,,16
2800,1991,19910311,52,2,1,0,,100,,,,,16
2801,1991,19910502,3,2,1,0,,50,,,,,16
2802,1991,19910502,4,2,1,0,,50,,,,,16
2803,1991,19910502,7,2,1,0,,50,,,,,16
2804,1991,19910502,8,2,1,0,,50,,,,,16
2805,1991,19910502,11,2,1,0,,50,,,,,16
2806,1991,19910502,12,2,1,0,,50,,,,,16
2807,1991,19910502,15,2,1,0,,50,,,,,16
2808,1991,19910502,16,2,1,0,,50,,,,,16
2809,1991,19910502,30,2,1,0,,50,,,,,16
2810,1991,19910502,26,2,1,0,,50,,,,,16
2811,1991,19910502,19,2,1,0,,50,,,,,16
2812,1991,19910502,20,2,1,0,,50,,,,,16
2813,1991,19910502,24,2,1,0,,50,,,,,16
2814,1991,19910502,32,2,1,0,,50,,,,,16
2815,1991,19910502,23,2,1,0,,50,,,,,16
